800 m
118.95;3r3;None;19.06.2019;Thun;7. Thuner Athletics Night / Int. Abendmeeting;Limite erfüllt
120.23;41;None;23.06.2019;Lausanne;REGIONAUX JEUNESSES  OUEST;Limite erfüllt
121.3;2r1;None;26.05.2019;Bern;Nationales Nachwuchsmeeting;Limite erfüllt
121.43;1r1;None;15.06.2019;Thun;Offene Berner Meisterschaften;Limite erfüllt
121.78;2h3;None;07.09.2019;Düdingen;SM U16/U18;Limite erfüllt
